#,Step,Step Title,Sub-step,Sub-step Title,Problem,Difficulty,Tag,Status,Date Solved,Revision,Notes,BLOG,YT,LC,GFG,CN,TUF,Alt Link,Alt Source,LC (suggested),LC Suggested By,Solution PDF page,Origin
161,7,Step 7: Recursion [PatternWise],1,1. Get a Strong Hold,Reverse a stack using recursion,Easy,"Stack, Recursion, Data Structures",Not Started,,,,,,,https://www.geeksforgeeks.org/problems/reverse-a-stack/1,https://www.codingninjas.com/studio/problems/reverse-stack-using-recursion_631875,,,,,,552,takeuforward roadmap
162,7,Step 7: Recursion [PatternWise],2,2. Subsequences Pattern,Generate all binary strings,Medium,"String, Data Structures",Not Started,,,,,,,https://www.geeksforgeeks.org/dsa/generate-binary-strings-without-consecutive-1s/,https://www.codingninjas.com/studio/problems/-binary-strings-with-no-consecutive-1s._893001,,,,,,554,takeuforward roadmap
163,7,Step 7: Recursion [PatternWise],2,2. Subsequences Pattern,Generate Paranthesis,Medium,"String, Data Structures, Dynamic Programming",Not Started,,,,,,https://leetcode.com/problems/generate-parentheses/,https://www.geeksforgeeks.org/problems/generate-all-possible-parentheses/1,https://www.codingninjas.com/studio/problems/generate-all-parenthesis_920445,https://takeuforward.org/plus/dsa/problems/generate-paranthesis,,,,,557,takeuforward roadmap
164,7,Step 7: Recursion [PatternWise],2,2. Subsequences Pattern,Print all subsequences/Power Set,Medium,"Recursion, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/power-set-print-all-the-possible-subsequences-of-the-string/,https://www.youtube.com/watch?v=b7AYbpM5YrE,https://leetcode.com/problems/subsets/,https://www.geeksforgeeks.org/problems/power-set4302/1,https://www.codingninjas.com/studio/problems/print-subsequences_8416366,https://takeuforward.org/plus/dsa/problems/power-set,,,,,561,takeuforward roadmap
165,7,Step 7: Recursion [PatternWise],2,2. Subsequences Pattern,Learn All Patterns of Subsequences (Theory),Medium,"String, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=eQCS_v3bw0Q,,https://www.geeksforgeeks.org/problems/better-string/1,https://www.codingninjas.com/codestudio/problems/more-subsequence_8842355,,,,https://leetcode.com/problems/distinct-subsequences-ii,codolio,567,takeuforward roadmap
166,7,Step 7: Recursion [PatternWise],2,2. Subsequences Pattern,Count all subsequences with sum K,Hard,"Arrays, Hashing, Data Structures",Not Started,,,,,,,https://www.geeksforgeeks.org/problems/perfect-sum-problem5633/1,https://www.codingninjas.com/studio/problems/subarrays-with-sum-%E2%80%98k'_6922076,https://takeuforward.org/plus/dsa/problems/count-all-subsequences-with-sum-k,,,,,569,takeuforward roadmap
167,7,Step 7: Recursion [PatternWise],2,2. Subsequences Pattern,Check if there exists a subsequence with sum K,Medium,"Arrays, Data Structures",Not Started,,,,,,,,https://www.codingninjas.com/studio/problems/subset-sum_630213,https://takeuforward.org/plus/dsa/problems/check-if-there-exists-a-subsequence-with-sum-k,,,,,574,takeuforward roadmap
168,7,Step 7: Recursion [PatternWise],2,2. Subsequences Pattern,Combination Sum,Medium,"Recursion, Data Structures, Arrays",Not Started,,,,https://takeuforward.org/data-structure/combination-sum-1/,https://www.youtube.com/watch?v=OyZFFqQtu98,https://leetcode.com/problems/combination-sum/,https://www.geeksforgeeks.org/problems/combination-sum-1587115620/1,https://www.codingninjas.com/studio/problems/combination-sum_981296,https://takeuforward.org/plus/dsa/problems/combination-sum,,,,,578,takeuforward roadmap
169,7,Step 7: Recursion [PatternWise],2,2. Subsequences Pattern,Combination Sum-II,Medium,"Recursion, Data Structures, Arrays",Not Started,,,,https://takeuforward.org/data-structure/combination-sum-ii-find-all-unique-combinations/,https://www.youtube.com/watch?v=G1fRTGRxXU8,https://leetcode.com/problems/combination-sum-ii/,https://www.geeksforgeeks.org/problems/combination-sum-ii/1,https://www.codingninjas.com/studio/problems/combination-sum-ii_1112622,https://takeuforward.org/plus/dsa/problems/combination-sum-ii,,,,,578,takeuforward roadmap
170,7,Step 7: Recursion [PatternWise],2,2. Subsequences Pattern,Subset Sum-I,Medium,"Arrays, Recursion, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/subset-sum-sum-of-all-subsets/,https://www.youtube.com/watch?v=rYkfBRtMJr8,,https://www.geeksforgeeks.org/problems/subset-sums2234/1,https://www.codingninjas.com/studio/problems/subset-sum_3843086,https://takeuforward.org/plus/dsa/problems/subsets-i,,,,,588,takeuforward roadmap
171,7,Step 7: Recursion [PatternWise],2,2. Subsequences Pattern,Subset Sum-II,Medium,"Arrays, Recursion, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/subset-ii-print-all-the-unique-subsets/,https://www.youtube.com/watch?v=RIn3gOkbhQE,https://leetcode.com/problems/subsets-ii/,https://www.geeksforgeeks.org/problems/subset-sum-ii/1,https://www.codingninjas.com/studio/problems/get-all-unique-subsets_624393,https://takeuforward.org/plus/dsa/problems/subsets-ii,,,,,588,takeuforward roadmap
172,7,Step 7: Recursion [PatternWise],2,2. Subsequences Pattern,Combination Sum - III,Hard,"Recursion, Data Structures, Arrays",Not Started,,,,,,https://leetcode.com/problems/combination-sum-iii/,https://www.geeksforgeeks.org/problems/combination-sum-iii/1,https://www.codingninjas.com/studio/problems/combination-sum-iii_5038357,https://takeuforward.org/plus/dsa/problems/combination-sum-iii,,,,,599,takeuforward roadmap
173,7,Step 7: Recursion [PatternWise],2,2. Subsequences Pattern,Letter Combinations of a Phone number,Medium,"Hashing, String, Data Structures",Not Started,,,,,,https://leetcode.com/problems/letter-combinations-of-a-phone-number/,https://www.geeksforgeeks.org/problems/possible-words-from-phone-digits-1587115620/1,https://www.codingninjas.com/studio/problems/letter-phone_626178,https://takeuforward.org/plus/dsa/problems/letter-combinations-of-a-phone-number,,,,,603,takeuforward roadmap
174,7,Step 7: Recursion [PatternWise],3,3. Trying out all Combos / Hard,Palindrome Partitioning,Medium,"String, Data Structures, Dynamic Programming",Not Started,,,,https://takeuforward.org/data-structure/palindrome-partitioning/,https://www.youtube.com/watch?v=WBgsABoClE0,https://leetcode.com/problems/palindrome-partitioning/,https://www.geeksforgeeks.org/problems/palindromic-patitioning4845/1,https://www.codingninjas.com/studio/problems/palindrome-partitioning_626181,https://takeuforward.org/plus/dsa/problems/palindrome-partitioning,,,,,608,takeuforward roadmap
175,7,Step 7: Recursion [PatternWise],3,3. Trying out all Combos / Hard,Word Search,Medium,"Arrays, Data Structures, String",Not Started,,,,https://takeuforward.org/data-structure/word-search-leetcode/,,https://leetcode.com/problems/word-search/,https://www.geeksforgeeks.org/problems/word-search/1,https://www.codingninjas.com/studio/problems/word-search---l_892986,https://takeuforward.org/plus/dsa/problems/word-search,,,,,612,takeuforward roadmap
176,7,Step 7: Recursion [PatternWise],3,3. Trying out all Combos / Hard,N Queen,Hard,"Arrays, Recursion",Not Started,,,,https://takeuforward.org/data-structure/n-queen-problem-return-all-distinct-solutions-to-the-n-queens-puzzle/,https://www.youtube.com/watch?v=i05Ju7AftcM,https://leetcode.com/problems/n-queens/,https://www.geeksforgeeks.org/problems/n-queen-problem0315/1,https://www.codingninjas.com/studio/problems/n-queens_696453,https://takeuforward.org/plus/dsa/problems/n-queen,,,,,616,takeuforward roadmap
177,7,Step 7: Recursion [PatternWise],3,3. Trying out all Combos / Hard,Rat in a Maze,Hard,"Recursion, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/rat-in-a-maze/,https://www.youtube.com/watch?v=bLGZhJlt4y0,,https://www.geeksforgeeks.org/problems/rat-in-a-maze-problem/1,https://www.codingninjas.com/studio/problems/rat-in-a-maze-_8842357,https://takeuforward.org/plus/dsa/problems/rat-in-a-maze,https://practice.geeksforgeeks.org/problems/rat-in-a-maze-problem/1,GeeksForGeeks,,,627,takeuforward roadmap
178,7,Step 7: Recursion [PatternWise],3,3. Trying out all Combos / Hard,M Coloring Problem,Hard,"Graph, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/m-coloring-problem/,https://www.youtube.com/watch?v=wuVwUK25Rfc,,https://www.geeksforgeeks.org/problems/m-coloring-problem-1587115620/1,https://www.codingninjas.com/studio/problems/m-coloring-problem_981273,https://takeuforward.org/plus/dsa/problems/m-coloring-problem,https://practice.geeksforgeeks.org/problems/m-coloring-problem-1587115620/1,GeeksForGeeks,,,640,takeuforward roadmap
179,7,Step 7: Recursion [PatternWise],3,3. Trying out all Combos / Hard,Sudoko Solver,Hard,"Arrays, Hashing, Data Structures",Not Started,,,,https://takeuforward.org/data-structure/sudoku-solver/,https://www.youtube.com/watch?v=FWAIf_EVUKE,https://leetcode.com/problems/sudoku-solver/,https://www.geeksforgeeks.org/problems/solve-the-sudoku-1587115621/1,https://www.codingninjas.com/studio/problems/sudoku-solver_8416969,https://takeuforward.org/plus/dsa/problems/sudoko-solver,,,,,646,takeuforward roadmap
180,7,Step 7: Recursion [PatternWise],3,3. Trying out all Combos / Hard,Expression Add Operators,Hard,"Maths, String, Data Structures",Not Started,,,,,,https://leetcode.com/problems/expression-add-operators/,https://www.geeksforgeeks.org/problems/expression-add-operators/1,https://www.codingninjas.com/studio/problems/find-x-raised-to-power-n-_626560,,,,,,652,takeuforward roadmap
181,7,Step 7: Recursion [PatternWise],3,Trying out all combos / Hard,Word Break,Medium,Recursion,Not Started,,,,,,https://leetcode.com/problems/word-break,,,,,,,,634,added from a2zdsa.pages.dev + codolio (absent from roadmap)
182,8,Step 8: Bit Manipulation [Concepts & Problems],1,1. Learn Bit Manipulation,Introduction to Bit Manipulation [Theory],Easy,"Bit Manipulation, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=qQd-ViW7bfk,,https://www.geeksforgeeks.org/problems/bit-manipulation-1666686020/1,https://www.codingninjas.com/studio/problems/bit-manipulation_8142533,https://takeuforward.org/plus/dsa/problems/introduction-to-bits-and-tricks,,,,,659,takeuforward roadmap
183,8,Step 8: Bit Manipulation [Concepts & Problems],1,1. Learn Bit Manipulation,Check if the i-th bit is set or not,Easy,Bit Manipulation,Not Started,,,,,https://www.youtube.com/watch?v=nttpF8kwgd4,,https://practice.geeksforgeeks.org/problems/check-whether-k-th-bit-is-set-or-not-1587115620/1,https://www.codingninjas.com/studio/problems/check-whether-k-th-bit-is-set-or-not_5026446,,,,,,662,takeuforward roadmap
184,8,Step 8: Bit Manipulation [Concepts & Problems],1,1. Learn Bit Manipulation,Check if a number is odd or not,Easy,Maths,Not Started,,,,,https://www.youtube.com/watch?v=nttpF8kwgd4,,https://practice.geeksforgeeks.org/problems/odd-or-even3618/1,https://www.codingninjas.com/codestudio/problems/odd-even_7993579,,,,,,665,takeuforward roadmap
185,8,Step 8: Bit Manipulation [Concepts & Problems],1,1. Learn Bit Manipulation,Check if a number is power of 2 or not,Easy,Maths,Not Started,,,,,https://www.youtube.com/watch?v=nttpF8kwgd4,https://leetcode.com/problems/power-of-two/,https://practice.geeksforgeeks.org/problems/power-of-2-1587115620/1,https://www.codingninjas.com/studio/problems/power-of-two_893061,,,,,,666,takeuforward roadmap
186,8,Step 8: Bit Manipulation [Concepts & Problems],1,1. Learn Bit Manipulation,Count the number of set bits,Easy,"Bit Manipulation, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=nttpF8kwgd4,,https://practice.geeksforgeeks.org/problems/count-total-set-bits-1587115620/1,https://www.codingninjas.com/studio/problems/count-total-set-bits_784,,,,,,667,takeuforward roadmap
187,8,Step 8: Bit Manipulation [Concepts & Problems],1,1. Learn Bit Manipulation,Set/Unset the rightmost unset bit,Easy,"Bit Manipulation, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=nttpF8kwgd4,,https://practice.geeksforgeeks.org/problems/set-the-rightmost-unset-bit4436/1,https://www.codingninjas.com/studio/problems/set-the-rightmost-unset-bit_8160456,,,,,,,takeuforward roadmap
188,8,Step 8: Bit Manipulation [Concepts & Problems],1,1. Learn Bit Manipulation,Swap two numbers,Easy,"Maths, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=nttpF8kwgd4,,https://practice.geeksforgeeks.org/problems/swap-two-numbers3844/1,https://www.codingninjas.com/studio/problems/swap-two-numbers_1380853,,,,,,671,takeuforward roadmap
189,8,Step 8: Bit Manipulation [Concepts & Problems],1,1. Learn Bit Manipulation,"Divide two integers without using multiplication, division and mod operator",Medium,"Maths, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=pBD4B1tzgVc,https://leetcode.com/problems/divide-two-integers/,https://practice.geeksforgeeks.org/problems/division-without-using-multiplication-division-and-mod-operator/0,https://www.codingninjas.com/studio/problems/-divide-two-integers_1112617,https://takeuforward.org/plus/dsa/problems/divide-two-numbers-without-multiplication-and-division,,,,,672,takeuforward roadmap
190,8,Step 8: Bit Manipulation [Concepts & Problems],2,2. Interview Problems,Count number of bits to be flipped to convert A to B,Medium,Bit Manipulation,Not Started,,,,,https://www.youtube.com/watch?v=OOdrmcfZXd8,https://leetcode.com/problems/minimum-bit-flips-to-convert-number/,https://practice.geeksforgeeks.org/problems/bit-difference-1587115620/1,https://www.codingninjas.com/studio/problems/flip-bits_8160405,https://takeuforward.org/plus/dsa/problems/minimum-bit-flips-to-convert-number,,,,,676,takeuforward roadmap
191,8,Step 8: Bit Manipulation [Concepts & Problems],2,2. Interview Problems,Find the number that appears odd number of times,Easy,"Arrays, Hashing, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=sFBCAl8yBfE,https://leetcode.com/problems/single-number/,https://practice.geeksforgeeks.org/problems/find-the-odd-occurence4820/1,https://www.codingninjas.com/studio/problems/one-odd-occurring_4606074,https://takeuforward.org/plus/dsa/problems/single-number---i,,,,,677,takeuforward roadmap
192,8,Step 8: Bit Manipulation [Concepts & Problems],2,2. Interview Problems,Power Set,Medium,"Recursion, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=LqKaUv1G3_I,https://leetcode.com/problems/subsets/,https://practice.geeksforgeeks.org/problems/power-set4302/1,https://www.codingninjas.com/studio/problems/subsequences-of-string_985087,https://takeuforward.org/plus/dsa/problems/power-set-dup,,,,,680,takeuforward roadmap
193,8,Step 8: Bit Manipulation [Concepts & Problems],2,2. Interview Problems,Find xor of numbers from L to R,Easy,"Maths, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=WqGb7159h7Q,,https://www.geeksforgeeks.org/problems/find-xor-of-numbers-from-l-to-r/1,https://www.codingninjas.com/studio/problems/l-to-r-xor_8160412,https://takeuforward.org/plus/dsa/problems/xor-of-numbers-in-a-given-range,,,,,682,takeuforward roadmap
194,8,Step 8: Bit Manipulation [Concepts & Problems],2,2. Interview Problems,Find the two numbers appearing odd number of times,Easy,"Arrays, Hashing, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=UA5JnV1J2sI,,https://practice.geeksforgeeks.org/problems/two-numbers-with-odd-occurrences5846/1,https://www.codingninjas.com/studio/problems/two-numbers-with-odd-occurrences_8160466,https://takeuforward.org/plus/dsa/problems/single-number---iii,,,,,684,takeuforward roadmap
195,8,Step 8: Bit Manipulation [Concepts & Problems],3,3. Advanced Maths,Print Prime Factors of a Number,Easy,"Maths, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=LT7XhVdeRyg,,https://www.geeksforgeeks.org/problems/prime-factors5052/1,https://www.codingninjas.com/studio/problems/prime-factorisation_1760849,,,,,,687,takeuforward roadmap
196,8,Step 8: Bit Manipulation [Concepts & Problems],3,3. Advanced Maths,All Divisors of a Number,Easy,"Maths, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=Ae_Ag_saG9s,,https://practice.geeksforgeeks.org/problems/all-divisors-of-a-number/1,https://www.codingninjas.com/studio/problems/print-all-divisors-of-a-number_1164188,https://takeuforward.org/plus/dsa/problems/divisors-of-a-number,,,,,689,takeuforward roadmap
197,8,Step 8: Bit Manipulation [Concepts & Problems],3,3. Advanced Maths,Sieve of Eratosthenes,Medium,"Maths, Data Structures",Not Started,,,,,https://www.youtube.com/watch?v=g5Fuxn_AvSk,https://leetcode.com/problems/count-primes/,https://www.geeksforgeeks.org/problems/sieve-of-eratosthenes5242/1,https://www.codingninjas.com/studio/problems/prime-factorisation_1760849,https://takeuforward.org/plus/dsa/problems/count-primes-in-range-l-to-r,,,,,692,takeuforward roadmap
